title;budget;runtime;release_year;is_us_production;genre_Action;genre_Adventure;genre_Animation;genre_Comedy;genre_Crime;genre_Documentary;genre_Drama;genre_Family;genre_Fantasy;genre_Foreign;genre_History;genre_Horror;genre_Music;genre_Mystery;genre_Romance;genre_Science_Fiction;genre_TV_Movie;genre_Thriller;genre_War;genre_Western;popularity
The Ugly Truth;38000000;96.0;2009.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22.332927
Spy Kids 2: The Island of Lost Dreams;38000000;100.0;2002.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24.085144
Star Trek: Generations;38000000;118.0;1994.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;14.779041
The Grandmaster;3860000;130.0;2013.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.947265
Water for Elephants;38000000;120.0;2011.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;16.801218
Dragon Nest: Warriors' Dawn;40000000;88.0;2014.0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;5.057695
The Hurricane;50000000;146.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.825781
Enough;38000000;114.0;2002.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11.500783
Heartbreakers;35000000;123.0;2001.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13.932203
Paul Blart: Mall Cop 2;38000000;94.0;2015.0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;41.258487
Angel Eyes;53000000;102.0;2001.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;6.454634
Joe Somebody;38000000;99.0;2001.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.257009
The Ninth Gate;38000000;133.0;1999.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;30.359164
Extreme Measures;38000000;118.0;1996.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3.426555
Rock Star;57000000;105.0;2001.0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;11.60815
Precious;10000000;110.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.664624
White Squall;38000000;129.0;1996.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.047579
The Thing;15000000;109.0;1982.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;52.731379
Riddick;38000000;119.0;2013.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;46.630062
Switchback;37000000;118.0;1997.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.131546
City of Ember;55000000;90.0;2008.0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;23.465539
The Master;32000000;137.0;2012.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;25.682509
Virgin Territory;38000000;93.0;2007.0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6.760922
The Express;40000000;130.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.87823
The 5th Wave;38000000;112.0;2016.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57.889964
Creed;37000000;133.0;2015.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57.773583
The Town;37000000;125.0;2010.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;24.218358
What to Expect When You're Expecting;40000000;110.0;2012.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;27.009723
Burn After Reading;37000000;96.0;2008.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;31.941347
Nim's Island;37000000;96.0;2008.0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;14.353279
Rush;38000000;123.0;2013.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;33.003828
Magnolia;37000000;188.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30.993736
Cop Out;30000000;107.0;2010.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.825771
How to Be Single;38000000;110.0;2016.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;46.078371
Dolphin Tale;37000000;113.0;2011.0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6.63839
Twilight;37000000;122.0;2008.0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;127.084938
John Q;36000000;116.0;2002.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;27.465433
Blue Streak;65000000;93.0;1999.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.865782
We're the Millers;37000000;110.0;2013.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100.348805
The Inhabited Island;36500000;115.0;2008.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;2.785832
Breakdown;36000000;95.0;1997.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;9.176339
Never Say Never Again;36000000;134.0;1983.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23.380757
Hot Tub Time Machine;36000000;101.0;2010.0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;33.926473
Dolphin Tale 2;36000000;107.0;2014.0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6.967857
Reindeer Games;42000000;124.0;2000.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11.470135
A Man Apart;36000000;109.0;2003.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.854932
Aloha;37000000;105.0;2015.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;29.652536
The Rite;37000000;114.0;2011.0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;11.492474
Gattaca;36000000;106.0;1997.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;70.398356
Isn't She Great;36000000;95.0;2000.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.068453
Space Chimps;37000000;81.0;2008.0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6.293217
The Hangover;35000000;100.0;2009.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.21166
Ip Man 3;36000000;105.0;2015.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.167377
Austin Powers: The Spy Who Shagged Me;33000000;95.0;1999.0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;18.316151
Batman;35000000;126.0;1989.0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;44.104469
Lethal Weapon 3;35000000;118.0;1992.0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;36.172182
The Blind Side;29000000;129.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;25.767395
Spy Kids;35000000;88.0;2001.0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.543389
Horrible Bosses;35000000;98.0;2011.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.309843
True Grit;38000000;110.0;2010.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;49.292384
The Devil Wears Prada;35000000;109.0;2006.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;83.893257
Star Trek: The Motion Picture;35000000;132.0;1979.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;24.616634
Identity Thief;35000000;111.0;2013.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.005726
Cape Fear;35000000;128.0;1991.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;27.714043
21;35000000;123.0;2008.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.149948
Trainwreck;35000000;125.0;2015.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.774941
Guess Who;35000000;105.0;2005.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3.74263
The English Patient;27000000;162.0;1996.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;29.381878
L.A. Confidential;35000000;138.0;1997.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;24.860326
Sky High;35000000;100.0;2005.0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11.041659
In & Out;35000000;90.0;1997.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11.897925
Species;35000000;108.0;1995.0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;23.607071
A Nightmare on Elm Street;1800000;91.0;1984.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;38.204158
The Cell;33000000;107.0;2000.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;25.413955
Secretariat;35000000;123.0;2010.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.525037
TMNT;34000000;90.0;2007.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;18.39217
Radio;32000000;109.0;2003.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.254647
Friends with Benefits;35000000;109.0;2011.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;40.526587
Neighbors 2: Sorority Rising;35000000;91.0;2016.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.179171
Saving Mr. Banks;35000000;125.0;2013.0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;31.957947
Malcolm X;34000000;202.0;1992.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.822791
This Is 40;35000000;134.0;2012.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.429648
Old Dogs;35000000;88.0;2009.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13.707843
Underworld: Rise of the Lycans;35000000;92.0;2009.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;51.927471
License to Wed;35000000;91.0;2007.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.503568
Must Love Dogs;30000000;98.0;2005.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11.120167
Donnie Brasco;35000000;127.0;1997.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;40.370442
Resident Evil;33000000;100.0;2002.0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;40.715623
Poltergeist;10700000;114.0;1982.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;36.230204
Max Payne;35000000;100.0;2008.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.903237
In Time;40000000;109.0;2011.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;60.231382
The Back-Up Plan;35000000;106.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18.38292
Something Borrowed;35000000;112.0;2011.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;14.029012
The Bad News Bears;35000000;102.0;1976.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6.889633
Street Fighter;35000000;102.0;1994.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19.286099
The Pianist;35000000;150.0;2002.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;50.587541
The Nativity Story;35000000;101.0;2006.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3.721272
House of Wax;40000000;113.0;2005.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17.157738
Closer;27000000;104.0;2004.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;22.636908
J. Edgar;35000000;137.0;2011.0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;28.069419
Mirrors;35000000;110.0;2008.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;19.774543
Queen of the Damned;35000000;101.0;2002.0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;11.644243
Predator 2;35000000;108.0;1990.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;27.934978
Untraceable;35000000;101.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12.677505
Blast from the Past;35000000;112.0;1999.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8.737058
Flash Gordon;35000000;111.0;1980.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12.343507
Jersey Girl;35000000;102.0;2004.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14.699342
Alex Cross;45000000;101.0;2012.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.513243
Midnight in the Garden of Good and Evil;35000000;155.0;1997.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;5.525544
Heist;8900000;93.0;2015.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;15.079993
Nanny McPhee and the Big Bang;35000000;109.0;2010.0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;23.835055
Hoffa;35000000;140.0;1992.0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5.926966
The X Files: I Want to Believe;30000000;104.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;25.454549
Ella Enchanted;31000000;96.0;2004.0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;22.71592
Concussion;35000000;123.0;2015.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.120736
Abduction;35000000;106.0;2011.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;19.893646
Valiant;35000000;76.0;2005.0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14.051852
Wonder Boys;35000000;111.0;2000.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.011729
Superhero Movie;35000000;85.0;2008.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19.088655
Broken City;56000000;109.0;2013.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;29.490057
Cursed;35000000;97.0;2005.0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11.195593
Premium Rush;35000000;91.0;2012.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17.709888
Hot Pursuit;35000000;87.0;2015.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.262017
The Four Feathers;35000000;132.0;2002.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;10.10364
Parker;35000000;118.0;2013.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.670477
Wimbledon;31000000;98.0;2004.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16.736734
Furry Vengeance;35000000;92.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.668633
Bait;30000000;93.0;2012.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.780588
Krull;27000000;117.0;1983.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.904881
Lions for Lambs;35000000;92.0;2007.0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;9.789027
Flight of the Intruder;35000000;115.0;1991.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;6.81729
Walk Hard: The Dewey Cox Story;35000000;96.0;2007.0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10.73522
American Outlaws;35000000;94.0;2001.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6.727949
The Young Victoria;35000000;105.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;16.343317
Whiteout;40000000;101.0;2009.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.818718
The Tree of Life;32000000;139.0;2011.0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;43.862456
Knock Off;33000000;91.0;1998.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.706207
Sabotage;35000000;110.0;2014.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;27.903999
The Order;35000000;102.0;2003.0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;3.746806
Punisher: War Zone;20500000;102.0;2008.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.112498
Zoom;35000000;83.0;2006.0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;10.304172
The Walk;35000000;123.0;2015.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;37.335721
A Good Year;35000000;118.0;2006.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;16.782471
Radio Flyer;35000000;114.0;1992.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.503408
Bound by Honor;35000000;180.0;1993.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;9.122828
Smilla's Sense of Snow;35000000;121.0;1997.0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;5.419181
Femme Fatale;35000000;114.0;2002.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9.07278
Lion of the Desert;35000000;173.0;1981.0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2.864979
The Horseman on the Roof;35000000;135.0;1995.0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;2.877488
Ride with the Devil;38000000;138.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;5.516207
Bandidas;35000000;93.0;2006.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20.27704
The Maze Runner;34000000;113.0;2014.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;131.815575
Unfinished Business;35000000;91.0;2015.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.832312
The Age of Innocence;34000000;139.0;1993.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;9.133747
The Fountain;35000000;96.0;2006.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;24.606012
Chill Factor;70000000;101.0;1999.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.276912
Stolen;35000000;96.0;2012.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;16.830184
Ponyo;41677699;100.0;2008.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;39.58676
The Longest Ride;34000000;128.0;2015.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;41.946523
The Astronaut's Wife;75000000;109.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;20.697556
I Dreamed of Africa;34000000;114.0;2000.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1.656695
Playing for Keeps;35000000;106.0;2012.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17.932561
Mandela: Long Walk to Freedom;35000000;141.0;2013.0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;15.50957
Reds;32000000;195.0;1981.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4.602185
A Few Good Men;40000000;138.0;1992.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40.379966
Exit Wounds;50000000;101.0;2001.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12.601306
Big Momma's House;30000000;98.0;2000.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.389194
Thunder and the House of Magic;34000000;85.0;2013.0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;12.867326
The Darkest Hour;30000000;89.0;2011.0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;23.328823
Step Up Revolution;33000000;99.0;2012.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;29.775441
Snakes on a Plane;33000000;105.0;2006.0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;19.642328
The Watcher;33000000;96.0;2000.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.339908
The Punisher;33000000;124.0;2004.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.099611
Goal!: The Dream Begins;30000000;118.0;2005.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16.541791
Safe;30000000;94.0;2012.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;31.92695
Pushing Tin;33000000;124.0;1999.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.060642
Return of the Jedi;32350000;135.0;1983.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;46.509071
Doomsday;30000000;108.0;2008.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21.538222
The Reader;32000000;124.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;33.923786
Wanderlust;35000000;98.0;2012.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.908494
Elf;32000000;97.0;2003.0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;16.901954
Phenomenon;32000000;123.0;1996.0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;15.039407
Snow Dogs;33000000;99.0;2002.0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13.655735
Nacho Libre;32000000;92.0;2006.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14.642055
Bridesmaids;32500000;125.0;2011.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17.107065
This Is the End;32000000;107.0;2013.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.21708
Stigmata;29000000;103.0;1999.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14.993169
Men of Honor;32000000;129.0;2000.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.147269
Takers;32000000;107.0;2010.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;18.47242
The Big Wedding;35000000;90.0;2013.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.84332
Big Mommas: Like Father, Like Son;32000000;107.0;2011.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.901137
Source Code;32000000;93.0;2011.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;59.19888
Alive;32000000;120.0;1993.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;14.48851
The Number 23;30000000;101.0;2007.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;23.197408
The Young and Prodigious T.S. Spivet;33000000;105.0;2013.0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10.651202
1941;35000000;113.0;1979.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.032626
A History of Violence;32000000;96.0;2005.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;34.628738
Transporter 2;32000000;87.0;2005.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;47.5612
The Quick and the Dead;32000000;107.0;1995.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16.473355
Laws of Attraction;28000000;90.0;2004.0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6.201404
Bringing Out the Dead;32000000;121.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15.560918
Repo Men;32000000;111.0;2010.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;25.799697
Dragon Wars: D-War;70000000;90.0;2007.0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;4.822033
Bogus;32000000;110.0;1996.0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3.379454
